InvoiceNo,InvoiceDate,CustomerID,Country,StockCode,Description,Quantity,UnitPrice
INV-0515-002,2025-07-22,C0515,USA,SKU-415,LED Bulb,2,83.79
INV-0515-003,2025-02-18,C0515,India,SKU-168,Yoga Mat,2,78.75
INV-0515-004,2025-04-25,C0515,India,SKU-184,Wireless Mouse,2,33.27
INV-0515-005,2025-01-21,C0515,USA,SKU-493,Desk Organizer,4,25.7
INV-0515-006,2025-03-02,C0515,USA,SKU-253,Wireless Mouse,1,153.56
INV-0515-007,2025-10-01,C0515,United Kingdom,SKU-209,Phone Case,4,43.25
INV-0516-001,2025-02-13,C0516,USA,SKU-878,Wireless Mouse,1,49.24
INV-0517-001,2025-07-24,C0517,India,SKU-190,Yoga Mat,3,116.59
INV-0517-002,2025-03-02,C0517,India,SKU-877,Wireless Mouse,4,62.65
INV-0517-003,2025-08-11,C0517,India,SKU-387,Notebook Pack,1,200.52
INV-0517-004,2025-09-25,C0517,India,SKU-726,Water Bottle,3,121.88
INV-0517-005,2025-11-17,C0517,United Kingdom,SKU-728,LED Bulb,1,248.59
INV-0517-006,2025-04-04,C0517,India,SKU-509,Phone Case,4,78.79
INV-0517-007,2025-04-11,C0517,Germany,SKU-666,Coffee Beans 500g,2,189.83
INV-0517-008,2025-09-21,C0517,United Kingdom,SKU-690,Coffee Beans 500g,4,42.93
INV-0517-009,2025-12-04,C0517,United Kingdom,SKU-469,Phone Case,4,27.12
INV-0517-010,2025-08-02,C0517,USA,SKU-405,LED Bulb,4,31.98
INV-0517-011,2025-12-16,C0517,India,SKU-708,Desk Organizer,2,101.57
INV-0517-012,2025-09-24,C0517,USA,SKU-991,Coffee Beans 500g,1,314.64
INV-0517-013,2025-05-04,C0517,United Kingdom,SKU-363,LED Bulb,1,392.76
INV-0517-014,2025-10-12,C0517,USA,SKU-162,Phone Case,4,43.84
INV-0517-015,2025-05-30,C0517,USA,SKU-724,Yoga Mat,2,139.49
INV-0517-016,2025-03-24,C0517,India,SKU-156,Water Bottle,4,45.21
INV-0517-017,2025-03-02,C0517,Germany,SKU-777,Notebook Pack,4,89.89
INV-0518-001,2025-09-27,C0518,Germany,SKU-395,Desk Organizer,3,23.58
INV-0519-001,2025-08-30,C0519,India,SKU-497,Notebook Pack,3,52.65
INV-0519-002,2025-01-11,C0519,India,SKU-419,Desk Organizer,1,152.14
INV-0519-003,2025-08-09,C0519,India,SKU-851,Phone Case,2,120.24
INV-0519-004,2025-01-13,C0519,India,SKU-405,Cotton T-Shirt,1,177.99
INV-0519-005,2025-02-21,C0519,India,SKU-357,Backpack,4,42.94
INV-0519-006,2025-09-24,C0519,Germany,SKU-108,Yoga Mat,4,46.84
INV-0520-001,2024-08-05,C0520,India,SKU-777,Notebook Pack,1,88.04
INV-0520-002,2024-06-26,C0520,India,SKU-202,Notebook Pack,1,181.87
INV-0520-003,2025-03-27,C0520,Germany,SKU-560,Phone Case,3,51.49
INV-0520-004,2025-03-05,C0520,India,SKU-162,Wireless Mouse,5,48.4
INV-0521-001,2025-02-21,C0521,India,SKU-861,Coffee Beans 500g,5,3.99
INV-0521-002,2025-09-27,C0521,United Kingdom,SKU-757,Phone Case,4,2.3
INV-0521-003,2025-05-29,C0521,Germany,SKU-140,Water Bottle,5,3.93
INV-0521-004,2025-07-07,C0521,Germany,SKU-392,Cotton T-Shirt,2,8.19
INV-0521-005,2025-10-27,C0521,India,SKU-508,Wireless Mouse,3,6.1
INV-0522-001,2025-10-14,C0522,India,SKU-482,LED Bulb,3,41.94
INV-0522-002,2025-07-11,C0522,India,SKU-785,LED Bulb,1,80.46
INV-0522-003,2025-05-20,C0522,India,SKU-535,Coffee Beans 500g,5,34.39
INV-0522-004,2025-07-12,C0522,United Kingdom,SKU-235,Backpack,2,63.57
INV-0522-005,2025-06-25,C0522,United Kingdom,SKU-925,Phone Case,2,68.96
INV-0522-006,2025-03-21,C0522,United Kingdom,SKU-527,LED Bulb,1,97.55
INV-0522-007,2025-08-12,C0522,India,SKU-384,Phone Case,3,76.24
INV-0523-001,2024-10-29,C0523,India,SKU-946,Coffee Beans 500g,2,102.48
INV-0523-002,2024-10-16,C0523,India,SKU-539,LED Bulb,2,88.8
INV-0523-003,2025-01-12,C0523,India,SKU-267,Water Bottle,4,60.44
INV-0523-004,2025-07-09,C0523,Germany,SKU-185,Desk Organizer,3,70.63
INV-0523-005,2024-12-29,C0523,USA,SKU-166,Backpack,5,28.33
INV-0523-006,2025-01-08,C0523,USA,SKU-497,Notebook Pack,1,179.0
INV-0524-001,2025-02-16,C0524,United Kingdom,SKU-659,Desk Organizer,4,10.36
INV-0524-002,2025-09-30,C0524,United Kingdom,SKU-804,Phone Case,5,4.85
INV-0525-001,2025-07-31,C0525,India,SKU-198,Wireless Mouse,5,5.34
INV-0525-002,2025-02-03,C0525,India,SKU-200,Cotton T-Shirt,1,28.29
INV-0526-001,2025-04-28,C0526,USA,SKU-661,Yoga Mat,2,13.64
INV-0526-002,2025-08-11,C0526,India,SKU-197,Yoga Mat,2,18.06
INV-0526-003,2025-09-21,C0526,USA,SKU-268,Wireless Mouse,2,10.82
INV-0527-001,2025-06-10,C0527,India,SKU-751,Notebook Pack,1,31.44
INV-0527-002,2025-08-27,C0527,Germany,SKU-784,Desk Organizer,3,7.11
INV-0528-001,2024-09-23,C0528,India,SKU-343,Coffee Beans 500g,3,32.29
INV-0528-002,2024-11-24,C0528,United Kingdom,SKU-886,Phone Case,1,110.71
INV-0528-003,2024-11-23,C0528,India,SKU-731,Coffee Beans 500g,1,55.26
INV-0528-004,2025-03-06,C0528,India,SKU-459,Water Bottle,4,10.99
INV-0528-005,2024-08-31,C0528,India,SKU-738,LED Bulb,2,58.31
INV-0528-006,2024-06-30,C0528,India,SKU-583,Wireless Mouse,3,30.37
INV-0528-007,2025-02-11,C0528,Germany,SKU-894,Coffee Beans 500g,1,115.89
INV-0528-008,2025-03-20,C0528,India,SKU-620,LED Bulb,2,38.22
INV-0529-001,2024-07-22,C0529,Germany,SKU-257,LED Bulb,4,31.02
INV-0529-002,2025-01-26,C0529,India,SKU-374,Notebook Pack,3,34.25
INV-0529-003,2025-04-11,C0529,Germany,SKU-554,LED Bulb,5,27.36
INV-0529-004,2024-07-31,C0529,United Kingdom,SKU-712,Wireless Mouse,2,65.4
INV-0529-005,2025-05-23,C0529,United Kingdom,SKU-673,Notebook Pack,1,107.5
INV-0529-006,2024-12-28,C0529,India,SKU-944,Notebook Pack,5,11.46
INV-0529-007,2024-12-23,C0529,United Kingdom,SKU-417,Cotton T-Shirt,3,29.93
INV-0529-008,2025-04-07,C0529,Germany,SKU-238,Water Bottle,3,31.3
INV-0529-009,2024-07-26,C0529,India,SKU-774,Desk Organizer,5,27.16
INV-0530-001,2024-11-27,C0530,India,SKU-415,Cotton T-Shirt,1,38.39
INV-0530-002,2025-01-10,C0530,USA,SKU-432,Desk Organizer,3,22.41
INV-0530-003,2025-04-08,C0530,India,SKU-164,LED Bulb,5,9.83
INV-0530-004,2024-12-16,C0530,India,SKU-758,Backpack,1,35.98
INV-0531-001,2025-05-27,C0531,India,SKU-742,LED Bulb,3,50.47
INV-0531-002,2025-06-12,C0531,India,SKU-932,LED Bulb,5,13.21
INV-0531-003,2025-11-18,C0531,United Kingdom,SKU-178,Water Bottle,2,48.11
INV-0531-004,2025-04-13,C0531,United Kingdom,SKU-580,Desk Organizer,2,37.19
INV-0531-005,2025-03-17,C0531,India,SKU-327,Yoga Mat,4,39.5
INV-0531-006,2025-10-15,C0531,United Kingdom,SKU-455,Coffee Beans 500g,2,35.93
INV-0531-007,2025-08-01,C0531,India,SKU-209,Wireless Mouse,1,93.71
INV-0531-008,2025-04-23,C0531,India,SKU-746,Phone Case,2,43.09
INV-0531-009,2025-02-17,C0531,Germany,SKU-590,Yoga Mat,1,127.83
INV-0531-010,2025-07-16,C0531,India,SKU-307,Notebook Pack,1,109.93
INV-0531-011,2025-09-16,C0531,Germany,SKU-841,Notebook Pack,5,11.17
INV-0531-012,2025-08-25,C0531,United Kingdom,SKU-647,LED Bulb,4,25.66
INV-0531-013,2025-08-04,C0531,USA,SKU-785,Yoga Mat,1,66.2
INV-0532-001,2024-12-24,C0532,Germany,SKU-795,Phone Case,5,15.85
INV-0532-002,2024-08-18,C0532,USA,SKU-260,Wireless Mouse,4,34.04
INV-0532-003,2025-02-10,C0532,India,SKU-269,Yoga Mat,4,20.58
INV-0532-004,2024-08-29,C0532,USA,SKU-426,Water Bottle,3,31.75
INV-0532-005,2025-03-28,C0532,India,SKU-727,LED Bulb,3,26.66
INV-0532-006,2025-01-18,C0532,India,SKU-989,LED Bulb,5,12.43
INV-0532-007,2024-09-22,C0532,India,SKU-262,LED Bulb,3,13.11
INV-0532-008,2024-11-01,C0532,USA,SKU-972,Notebook Pack,2,49.5
INV-0533-001,2025-10-23,C0533,India,SKU-746,Backpack,5,20.58
INV-0533-002,2025-03-26,C0533,Germany,SKU-105,LED Bulb,2,43.99
INV-0534-001,2025-08-23,C0534,India,SKU-546,LED Bulb,1,96.88
INV-0534-002,2025-06-18,C0534,United Kingdom,SKU-509,Desk Organizer,5,15.63
INV-0534-003,2025-02-01,C0534,United Kingdom,SKU-718,Water Bottle,4,58.53
INV-0534-004,2024-11-16,C0534,USA,SKU-911,Wireless Mouse,1,127.37
INV-0535-001,2025-07-27,C0535,USA,SKU-122,LED Bulb,3,6.33
INV-0535-002,2025-01-17,C0535,United Kingdom,SKU-541,Desk Organizer,2,17.1
INV-0535-003,2025-07-01,C0535,India,SKU-139,Backpack,3,12.09
INV-0535-004,2025-03-10,C0535,Germany,SKU-551,Wireless Mouse,3,13.09
INV-0535-005,2025-08-06,C0535,India,SKU-505,Desk Organizer,2,15.19
INV-0536-001,2025-03-12,C0536,India,SKU-657,Water Bottle,1,87.13
INV-0536-002,2025-05-24,C0536,India,SKU-808,Backpack,1,108.86
INV-0536-003,2025-10-22,C0536,India,SKU-612,Phone Case,5,25.05
INV-0536-004,2025-10-24,C0536,Germany,SKU-918,Coffee Beans 500g,1,139.28
INV-0536-005,2025-05-17,C0536,India,SKU-557,Phone Case,3,33.57
INV-0536-006,2025-07-21,C0536,India,SKU-203,Wireless Mouse,4,31.0
INV-0536-007,2025-07-06,C0536,United Kingdom,SKU-130,Desk Organizer,2,25.01
INV-0536-008,2025-04-18,C0536,Germany,SKU-694,Water Bottle,1,74.35
INV-0536-009,2025-07-21,C0536,USA,SKU-201,Wireless Mouse,3,12.9
INV-0536-010,2025-11-03,C0536,India,SKU-608,Wireless Mouse,5,20.23
INV-0537-001,2025-06-08,C0537,USA,SKU-651,Cotton T-Shirt,1,82.7
INV-0537-002,2025-06-19,C0537,India,SKU-253,Phone Case,4,13.45
INV-0538-001,2025-03-26,C0538,Germany,SKU-207,Wireless Mouse,2,126.45
INV-0538-002,2024-11-23,C0538,India,SKU-252,Water Bottle,1,262.21
INV-0538-003,2025-01-20,C0538,India,SKU-863,Phone Case,3,105.45
INV-0538-004,2024-10-26,C0538,United Kingdom,SKU-835,Phone Case,5,23.76
INV-0538-005,2025-01-15,C0538,United Kingdom,SKU-797,Desk Organizer,3,41.0
INV-0538-006,2025-06-22,C0538,India,SKU-803,Phone Case,3,43.19
INV-0538-007,2025-01-15,C0538,India,SKU-700,Backpack,4,81.2
INV-0538-008,2024-11-20,C0538,United Kingdom,SKU-186,Coffee Beans 500g,5,36.58
INV-0538-009,2025-06-18,C0538,India,SKU-818,Water Bottle,3,97.05
INV-0539-001,2025-04-11,C0539,India,SKU-419,Phone Case,2,62.58
INV-0539-002,2024-10-02,C0539,United Kingdom,SKU-844,Desk Organizer,3,21.4
INV-0539-003,2025-02-10,C0539,India,SKU-820,Water Bottle,5,29.12
INV-0539-004,2024-12-31,C0539,India,SKU-335,Desk Organizer,5,33.33
INV-0539-005,2024-12-13,C0539,India,SKU-264,Water Bottle,5,14.69
INV-0540-001,2025-06-21,C0540,USA,SKU-661,LED Bulb,2,129.91
INV-0540-002,2025-05-11,C0540,United Kingdom,SKU-280,Wireless Mouse,3,37.94
INV-0540-003,2025-04-02,C0540,USA,SKU-773,Cotton T-Shirt,3,66.56
INV-0540-004,2025-04-15,C0540,USA,SKU-411,Notebook Pack,1,68.96
INV-0540-005,2025-08-15,C0540,India,SKU-311,Desk Organizer,1,232.86
INV-0540-006,2025-02-07,C0540,India,SKU-961,LED Bulb,4,63.2
INV-0541-001,2025-07-27,C0541,United Kingdom,SKU-690,Desk Organizer,2,215.37
INV-0541-002,2025-05-13,C0541,India,SKU-317,Yoga Mat,1,348.58
INV-0541-003,2025-12-14,C0541,India,SKU-259,Water Bottle,4,99.42
INV-0541-004,2025-05-03,C0541,India,SKU-649,Water Bottle,2,171.31
INV-0541-005,2025-03-08,C0541,Germany,SKU-129,Notebook Pack,3,62.26
INV-0541-006,2025-06-01,C0541,India,SKU-446,Coffee Beans 500g,5,80.62
INV-0541-007,2025-06-22,C0541,USA,SKU-664,Coffee Beans 500g,1,201.62
INV-0541-008,2025-03-18,C0541,India,SKU-314,Desk Organizer,2,67.09
INV-0541-009,2025-04-09,C0541,India,SKU-726,Notebook Pack,4,103.17
INV-0541-010,2025-06-21,C0541,India,SKU-440,Yoga Mat,4,45.07
INV-0541-011,2025-10-06,C0541,USA,SKU-595,Notebook Pack,1,421.7
INV-0541-012,2025-03-15,C0541,India,SKU-881,Yoga Mat,2,99.12
INV-0541-013,2025-11-27,C0541,India,SKU-656,Phone Case,4,44.4
INV-0541-014,2025-09-27,C0541,India,SKU-973,Water Bottle,1,214.27
INV-0541-015,2025-10-08,C0541,India,SKU-541,Cotton T-Shirt,1,195.91
INV-0542-001,2025-05-13,C0542,USA,SKU-857,Notebook Pack,1,120.23
INV-0542-002,2025-08-15,C0542,India,SKU-306,Cotton T-Shirt,3,34.16
INV-0542-003,2025-04-29,C0542,India,SKU-359,Water Bottle,3,82.9
INV-0542-004,2025-02-08,C0542,Germany,SKU-726,Backpack,3,46.39
INV-0542-005,2025-03-22,C0542,Germany,SKU-429,Notebook Pack,2,131.31
INV-0542-006,2025-07-13,C0542,India,SKU-603,Cotton T-Shirt,3,24.78
INV-0542-007,2025-01-07,C0542,India,SKU-943,Yoga Mat,2,121.67
INV-0542-008,2025-11-06,C0542,USA,SKU-839,Phone Case,5,34.15
INV-0542-009,2025-07-30,C0542,United Kingdom,SKU-939,LED Bulb,2,109.82
INV-0542-010,2025-07-31,C0542,India,SKU-339,Backpack,2,82.41
INV-0543-001,2025-03-06,C0543,India,SKU-178,Phone Case,2,22.8
INV-0543-002,2025-09-03,C0543,India,SKU-309,Backpack,3,16.68
INV-0543-003,2025-02-10,C0543,India,SKU-370,Coffee Beans 500g,1,24.72
INV-0543-004,2025-07-04,C0543,India,SKU-829,Backpack,3,10.48
INV-0544-001,2025-09-24,C0544,Germany,SKU-102,Backpack,1,29.46
INV-0544-002,2025-04-19,C0544,USA,SKU-157,Cotton T-Shirt,5,8.79
INV-0545-001,2025-01-27,C0545,India,SKU-581,Yoga Mat,2,94.51
INV-0545-002,2025-05-06,C0545,Germany,SKU-333,Backpack,3,57.08
INV-0545-003,2025-04-08,C0545,India,SKU-813,Desk Organizer,5,30.1
INV-0545-004,2025-05-21,C0545,India,SKU-367,Phone Case,4,52.11
INV-0545-005,2024-10-21,C0545,India,SKU-687,Water Bottle,4,20.0
INV-0545-006,2024-10-22,C0545,Germany,SKU-969,Water Bottle,5,20.07
INV-0545-007,2024-11-09,C0545,India,SKU-784,Yoga Mat,1,93.99
INV-0546-001,2025-04-09,C0546,India,SKU-106,Phone Case,2,62.81
INV-0546-002,2024-11-04,C0546,India,SKU-948,Backpack,5,11.2
INV-0546-003,2025-04-29,C0546,India,SKU-759,Wireless Mouse,5,16.57
INV-0546-004,2024-06-18,C0546,India,SKU-168,Backpack,2,20.76
INV-0546-005,2024-08-13,C0546,India,SKU-358,Wireless Mouse,1,151.83
INV-0546-006,2024-06-24,C0546,India,SKU-310,LED Bulb,1,93.04
INV-0546-007,2024-11-11,C0546,India,SKU-271,Desk Organizer,2,65.55
INV-0546-008,2024-12-27,C0546,United Kingdom,SKU-988,Desk Organizer,3,44.83
INV-0546-009,2025-03-07,C0546,USA,SKU-176,Coffee Beans 500g,5,28.74
INV-0547-001,2025-09-24,C0547,India,SKU-748,Phone Case,4,12.64
INV-0547-002,2025-06-28,C0547,USA,SKU-172,Water Bottle,3,24.39
INV-0548-001,2025-11-05,C0548,United Kingdom,SKU-885,Coffee Beans 500g,5,16.81
INV-0548-002,2025-07-12,C0548,Germany,SKU-301,LED Bulb,2,45.56
INV-0549-001,2025-07-15,C0549,USA,SKU-413,Water Bottle,2,50.53
INV-0549-002,2025-07-17,C0549,India,SKU-290,Water Bottle,2,39.72
INV-0549-003,2025-07-27,C0549,India,SKU-264,Desk Organizer,1,121.08
INV-0549-004,2025-06-23,C0549,India,SKU-527,Phone Case,2,52.03
INV-0549-005,2025-10-05,C0549,United Kingdom,SKU-602,Coffee Beans 500g,4,15.97
INV-0549-006,2025-06-07,C0549,USA,SKU-310,LED Bulb,4,16.22
INV-0549-007,2025-06-14,C0549,India,SKU-905,Cotton T-Shirt,1,180.03
INV-0549-008,2025-06-30,C0549,Germany,SKU-677,Phone Case,1,77.33
INV-0549-009,2025-08-19,C0549,United Kingdom,SKU-190,Backpack,1,129.98
INV-0549-010,2025-03-25,C0549,India,SKU-726,Backpack,3,22.21
INV-0549-011,2025-06-25,C0549,USA,SKU-963,Wireless Mouse,4,17.74
INV-0550-001,2024-11-17,C0550,USA,SKU-523,Phone Case,2,59.49
INV-0550-002,2025-06-20,C0550,India,SKU-735,Desk Organizer,4,77.63
INV-0550-003,2025-02-24,C0550,India,SKU-572,Phone Case,1,307.66
INV-0550-004,2025-03-31,C0550,India,SKU-664,Wireless Mouse,4,80.34
INV-0550-005,2025-01-07,C0550,India,SKU-189,Phone Case,3,30.01
INV-0551-001,2024-10-02,C0551,India,SKU-203,LED Bulb,2,93.8
INV-0551-002,2025-06-14,C0551,United Kingdom,SKU-727,Coffee Beans 500g,3,39.57
INV-0551-003,2025-04-04,C0551,USA,SKU-372,Yoga Mat,2,82.4
INV-0551-004,2024-12-28,C0551,India,SKU-994,Wireless Mouse,4,24.52
INV-0551-005,2025-04-12,C0551,India,SKU-263,Notebook Pack,3,33.08
INV-0551-006,2025-03-21,C0551,India,SKU-422,Desk Organizer,4,41.75
INV-0551-007,2025-04-19,C0551,India,SKU-761,LED Bulb,3,94.91
INV-0551-008,2025-04-01,C0551,USA,SKU-385,Phone Case,4,65.0
INV-0552-001,2025-08-04,C0552,India,SKU-631,Backpack,4,9.37
INV-0552-002,2025-02-07,C0552,USA,SKU-840,Wireless Mouse,3,36.94
INV-0553-001,2025-02-09,C0553,India,SKU-430,Wireless Mouse,4,71.21
INV-0553-002,2025-12-04,C0553,Germany,SKU-612,Water Bottle,2,85.31
INV-0553-003,2025-10-12,C0553,India,SKU-103,Coffee Beans 500g,4,34.77
INV-0553-004,2025-05-01,C0553,United Kingdom,SKU-859,Notebook Pack,1,138.62
INV-0553-005,2025-11-20,C0553,India,SKU-313,Cotton T-Shirt,3,144.49
INV-0553-006,2025-11-22,C0553,India,SKU-963,LED Bulb,5,76.71
INV-0553-007,2025-11-19,C0553,United Kingdom,SKU-802,Coffee Beans 500g,3,146.84
INV-0553-008,2025-07-25,C0553,United Kingdom,SKU-404,Notebook Pack,4,86.46
INV-0553-009,2025-05-19,C0553,USA,SKU-675,Coffee Beans 500g,1,144.5
INV-0553-010,2025-07-31,C0553,Germany,SKU-724,Backpack,3,153.17
INV-0553-011,2025-08-15,C0553,India,SKU-392,Wireless Mouse,5,66.94
INV-0553-012,2025-05-10,C0553,India,SKU-299,LED Bulb,2,111.48
INV-0553-013,2025-10-05,C0553,Germany,SKU-175,Water Bottle,5,56.66
INV-0553-014,2025-09-19,C0553,United Kingdom,SKU-122,Desk Organizer,4,49.72
INV-0554-001,2025-08-06,C0554,United Kingdom,SKU-231,Backpack,1,26.28
INV-0554-002,2025-01-28,C0554,United Kingdom,SKU-428,Yoga Mat,2,10.2
INV-0554-003,2025-04-11,C0554,India,SKU-284,Notebook Pack,3,9.86
INV-0555-001,2025-07-08,C0555,Germany,SKU-321,Water Bottle,4,24.81
INV-0555-002,2025-01-16,C0555,India,SKU-425,Yoga Mat,2,28.78
INV-0555-003,2025-09-20,C0555,United Kingdom,SKU-199,Water Bottle,1,116.95
INV-0555-004,2025-09-18,C0555,USA,SKU-859,Phone Case,4,28.31
INV-0555-005,2025-10-19,C0555,Germany,SKU-119,Backpack,4,28.79
INV-0555-006,2025-10-16,C0555,India,SKU-626,Cotton T-Shirt,4,21.85
INV-0555-007,2025-04-21,C0555,India,SKU-648,Cotton T-Shirt,3,14.09
INV-0555-008,2025-11-06,C0555,USA,SKU-929,Backpack,3,12.65
INV-0555-009,2025-02-14,C0555,Germany,SKU-260,Notebook Pack,4,19.22
INV-0555-010,2025-06-16,C0555,United Kingdom,SKU-125,Water Bottle,4,25.54
INV-0555-011,2025-08-13,C0555,India,SKU-818,Desk Organizer,2,51.25
INV-0555-012,2025-09-29,C0555,United Kingdom,SKU-787,Yoga Mat,1,61.64
INV-0556-001,2024-12-27,C0556,USA,SKU-617,Backpack,1,93.67
INV-0556-002,2024-12-08,C0556,United Kingdom,SKU-254,LED Bulb,4,49.0
INV-0556-003,2024-08-20,C0556,United Kingdom,SKU-215,LED Bulb,5,27.98
INV-0556-004,2025-02-22,C0556,India,SKU-822,Backpack,2,71.13
INV-0556-005,2024-05-25,C0556,USA,SKU-865,Notebook Pack,1,106.79
INV-0556-006,2025-02-19,C0556,United Kingdom,SKU-161,Phone Case,4,48.22
INV-0556-007,2024-09-07,C0556,United Kingdom,SKU-200,Desk Organizer,4,15.63
INV-0556-008,2024-06-07,C0556,United Kingdom,SKU-703,Yoga Mat,5,39.08
INV-0557-001,2025-10-26,C0557,United Kingdom,SKU-427,Coffee Beans 500g,4,20.47
INV-0557-002,2025-07-14,C0557,India,SKU-955,Phone Case,1,112.92
INV-0557-003,2025-06-17,C0557,Germany,SKU-789,LED Bulb,3,36.22
INV-0557-004,2025-05-19,C0557,India,SKU-250,LED Bulb,3,65.79
INV-0557-005,2025-08-31,C0557,India,SKU-612,Wireless Mouse,3,61.98
INV-0557-006,2025-03-24,C0557,India,SKU-776,Yoga Mat,2,50.04
INV-0557-007,2025-08-29,C0557,India,SKU-956,Cotton T-Shirt,4,17.03
INV-0557-008,2025-03-02,C0557,India,SKU-157,Water Bottle,3,46.71
INV-0557-009,2025-04-15,C0557,Germany,SKU-330,LED Bulb,3,55.16
INV-0557-010,2025-06-25,C0557,India,SKU-402,Backpack,4,42.32
INV-0557-011,2025-03-17,C0557,India,SKU-454,Coffee Beans 500g,4,47.58
INV-0557-012,2025-04-24,C0557,Germany,SKU-587,Backpack,5,15.83
INV-0557-013,2025-08-25,C0557,Germany,SKU-532,Notebook Pack,2,92.29
INV-0558-001,2025-01-24,C0558,United Kingdom,SKU-844,LED Bulb,3,12.25
INV-0558-002,2025-05-27,C0558,India,SKU-479,Water Bottle,4,7.93
INV-0558-003,2025-05-20,C0558,United Kingdom,SKU-370,Cotton T-Shirt,3,12.8
INV-0558-004,2025-03-31,C0558,United Kingdom,SKU-849,Water Bottle,1,29.99
INV-0559-001,2025-02-24,C0559,India,SKU-624,LED Bulb,5,4.35
INV-0559-002,2025-02-13,C0559,United Kingdom,SKU-229,Backpack,1,33.45
INV-0559-003,2025-02-18,C0559,USA,SKU-109,Cotton T-Shirt,5,3.96
INV-0559-004,2025-06-19,C0559,India,SKU-976,Backpack,5,10.73
INV-0559-005,2025-06-06,C0559,India,SKU-402,Notebook Pack,1,28.55
INV-0560-001,2025-07-20,C0560,India,SKU-187,Phone Case,4,24.38
INV-0560-002,2025-02-05,C0560,India,SKU-813,Cotton T-Shirt,4,37.23
INV-0560-003,2025-04-21,C0560,India,SKU-413,LED Bulb,3,50.2
INV-0560-004,2025-10-02,C0560,India,SKU-253,Phone Case,5,16.67
INV-0560-005,2025-01-14,C0560,India,SKU-371,Yoga Mat,4,31.62
INV-0560-006,2025-09-16,C0560,India,SKU-404,Backpack,3,56.74
INV-0560-007,2025-06-26,C0560,India,SKU-788,Coffee Beans 500g,1,200.74
INV-0561-001,2025-11-07,C0561,India,SKU-348,Notebook Pack,3,74.6
INV-0561-002,2025-07-28,C0561,India,SKU-187,Coffee Beans 500g,1,132.79
INV-0561-003,2025-07-13,C0561,India,SKU-385,Wireless Mouse,1,158.1
INV-0561-004,2025-07-14,C0561,India,SKU-107,Desk Organizer,4,21.99
INV-0561-005,2025-09-13,C0561,USA,SKU-570,LED Bulb,5,40.65
INV-0561-006,2025-02-01,C0561,USA,SKU-247,Cotton T-Shirt,2,81.06
INV-0561-007,2025-10-17,C0561,United Kingdom,SKU-180,Phone Case,5,40.28
INV-0561-008,2025-04-01,C0561,India,SKU-722,Wireless Mouse,4,56.79
INV-0561-009,2025-06-06,C0561,India,SKU-828,Phone Case,4,30.03
INV-0562-001,2025-02-23,C0562,India,SKU-578,Coffee Beans 500g,3,12.37
INV-0562-002,2025-12-09,C0562,United Kingdom,SKU-513,Backpack,1,24.5
INV-0563-001,2025-02-15,C0563,Germany,SKU-435,LED Bulb,4,27.61
INV-0563-002,2025-06-21,C0563,USA,SKU-145,Backpack,3,31.0
INV-0563-003,2025-05-03,C0563,Germany,SKU-983,Yoga Mat,2,31.66
INV-0563-004,2025-02-06,C0563,USA,SKU-716,Backpack,1,73.15
INV-0563-005,2025-10-05,C0563,India,SKU-608,Backpack,1,61.26
INV-0563-006,2025-11-14,C0563,India,SKU-420,Desk Organizer,5,26.09
INV-0563-007,2025-08-09,C0563,United Kingdom,SKU-196,LED Bulb,4,40.26
INV-0563-008,2025-06-07,C0563,USA,SKU-632,Backpack,5,13.6
INV-0563-009,2025-06-01,C0563,India,SKU-517,Water Bottle,1,96.5
INV-0563-010,2025-07-30,C0563,United Kingdom,SKU-777,Phone Case,3,43.69
INV-0563-011,2025-08-05,C0563,India,SKU-467,Backpack,1,51.62
INV-0563-012,2025-06-20,C0563,India,SKU-694,Desk Organizer,5,14.77
INV-0564-001,2025-08-19,C0564,India,SKU-463,Notebook Pack,4,8.24
INV-0564-002,2025-05-02,C0564,India,SKU-642,Wireless Mouse,3,11.66
INV-0565-001,2024-12-07,C0565,USA,SKU-304,Backpack,2,42.18
INV-0565-002,2024-08-10,C0565,United Kingdom,SKU-640,Backpack,3,31.44
INV-0565-003,2024-10-02,C0565,India,SKU-108,Cotton T-Shirt,4,13.03
INV-0565-004,2024-11-19,C0565,United Kingdom,SKU-307,Phone Case,1,130.95
INV-0565-005,2024-09-24,C0565,Germany,SKU-445,Coffee Beans 500g,3,29.95
INV-0565-006,2025-02-15,C0565,United Kingdom,SKU-633,Cotton T-Shirt,2,82.48
INV-0566-001,2025-05-03,C0566,United Kingdom,SKU-632,LED Bulb,4,14.04
INV-0566-002,2025-05-22,C0566,India,SKU-513,Wireless Mouse,5,5.75
INV-0566-003,2025-06-17,C0566,India,SKU-250,LED Bulb,1,37.3
INV-0566-004,2025-08-25,C0566,India,SKU-588,Backpack,5,7.07
INV-0567-001,2025-03-27,C0567,India,SKU-655,Desk Organizer,1,260.24
INV-0567-002,2025-04-10,C0567,India,SKU-183,Notebook Pack,5,56.5
INV-0567-003,2025-08-01,C0567,India,SKU-137,Notebook Pack,2,85.04
INV-0567-004,2025-05-22,C0567,Germany,SKU-456,Coffee Beans 500g,4,60.86
INV-0567-005,2025-07-15,C0567,Germany,SKU-395,Yoga Mat,5,27.26
INV-0567-006,2025-07-06,C0567,India,SKU-722,Yoga Mat,3,93.36
